Table 1
,,,,,,,,,,,,,,,,,,
id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,
101,Allan Saint-Maximin,2,167,0,0.358396768569946,0,0.0637574084103108,4,2,1,0,F,Newcastle United,0,0.358396768569946,1.20002443343401,0.928128182888031,
229,Thiago Alcántara,1,53,0,0,0,0.0613881051540375,0,1,0,0,M,Liverpool,0,0,0.0782658830285072,0.0168777760118246,
332,Joel Matip,1,90,0,0,0,0,0,0,0,0,D,Liverpool,0,0,0.133549347519875,0.133549347519875,
448,Ivan Perisic,2,30,0,0,1,0.545099496841431,0,2,0,0,S,Tottenham,0,0,0.273117065429688,0.273117065429688,
453,Son Heung-Min,2,172,0,0.789056897163391,1,0.266887581907213,6,5,0,0,M,Tottenham,0,0.789056897163391,1.06130531430244,0.165159001946449,
458,Steve Cook,1,8,0,0,0,0,0,0,0,0,S,Nottingham Forest,0,0,0,0,
463,Junior Stanislas,2,24,0,0.0267488770186901,0,0,1,0,0,0,S,Bournemouth,0,0.0267488770186901,0.0267488770186901,0.0267488770186901,
473,Danny Ward,2,180,0,0,0,0,0,0,0,0,GK,Leicester,0,0,0.115016646683216,0.115016646683216,
482,Roberto Firmino,1,53,0,0,0,0,0,0,0,0,F,Liverpool,0,0,0.0168777760118246,0.0168777760118246,
486,Adam Lallana,2,145,0,0.510406792163849,0,0.186925202608109,2,3,0,0,M,Brighton,0,0.510406792163849,0.778181254863739,0.0981891006231308,
488,Philippe Coutinho,2,148,0,0.0579199455678463,0,0.0365831591188908,2,1,1,0,F M,Aston Villa,0,0.0579199455678463,0.194830998778343,0.136911049485207,
489,James Milner,2,95,0,0.0844196826219559,1,0.113243900239468,1,2,0,0,M S,Liverpool,0,0.0844196826219559,0.779791004955769,0.662446804344654,
500,Alex Iwobi,2,180,0,0,0,0.244497574865818,0,4,0,0,M,Everton,0,0,0.22077652066946,0.041634414345026,
501,Danny Welbeck,2,180,0,0.482833161950111,1,0.641282014548779,6,4,0,0,F,Brighton,0,0.482833161950111,1.65451914072037,0.546532589942217,
508,Calum Chambers,1,1,0,0,0,0,0,0,0,0,S,Aston Villa,0,0,0,0,
510,Joel Ward,1,90,0,0,0,0,0,0,1,0,D,Crystal Palace,0,0,0.339396744966507,0.339396744966507,
531,Michail Antonio,2,133,0,0.335870198905468,0,0.0359510183334351,4,2,0,0,F,West Ham,0,0.335870198905468,0.261042863130569,0,
534,Aaron Cresswell,2,180,0,0.0549367517232895,0,0.362379491329193,1,6,0,0,D,West Ham,0,0.0549367517232895,0.331344366073608,0.285090088844299,
535,Manuel Lanzini,2,79,0,0.044208325445652,0,0,2,0,0,0,M S,West Ham,0,0.044208325445652,0.044208325445652,0,
546,David de Gea,2,180,0,0,0,0,0,0,0,0,GK,Manchester United,0,0,0.182597033679485,0.182597033679485,
556,Marcus Rashford,2,180,0,0.489697247743607,0,0.152089348062873,5,3,1,0,F M,Manchester United,0,0.489697247743607,0.846424430608749,0.223307311534882,
558,Jesse Lingard,2,180,0,0.206179231405258,0,0.103531135246158,2,3,0,0,M,Nottingham Forest,0,0.206179231405258,0.352457836270332,0.103914637118578,
579,Nathan Aké,2,180,0,0.0970824705436826,0,0,3,0,0,0,D,Manchester City,0,0.0970824705436826,1.20871251821518,1.20871251821518,
586,John Stones,1,22,0,0,0,0,0,0,0,0,S,Manchester City,0,0,0,0,
603,Nathaniel Clyne,2,180,0,0,0,0.0640330836176872,0,1,1,0,D,Crystal Palace,0,0,0.814967066049576,0.814967066049576,
605,Jordan Henderson,2,114,0,0.0393547341227531,0,0.573322402313352,2,3,0,0,M S,Liverpool,0,0.0393547341227531,1.3809899687767,0.790985953062773,
618,Raheem Sterling,2,177,0,0.768836036324501,1,0.569633036851883,5,4,0,0,F,Chelsea,0,0.768836036324501,1.42106485366821,0.110446143895388,
620,Kelechi Iheanacho,1,16,0,0.0404197871685028,1,0.209021434187889,1,3,0,0,S,Leicester,0,0.0404197871685028,0.169906571507454,0,
631,Ashley Young,1,1,0,0,0,0,0,0,1,0,S,Aston Villa,0,0,0,0,
637,Hugo Lloris,2,180,0,0,0,0,0,0,0,0,GK,Tottenham,0,0,0.853882133960724,0.853882133960724,
638,Kyle Walker,2,176,0,0,0,0.0226805992424488,0,1,0,0,D,Manchester City,0,0,1.23945760726929,1.21677701175213,
645,Dele Alli,2,26,0,0,0,0,0,0,0,0,S,Everton,0,0,0,0,
646,Christian Eriksen,2,180,0,0.54652538895607,0,0.139617130160332,5,3,0,0,F M,Manchester United,0,0.54652538895607,1.17246550321579,0.496065385639668,
652,Kieran Trippier,2,180,0,0.0519057996571064,0,0.178833577781916,1,3,0,0,D,Newcastle United,0,0.0519057996571064,0.302805066108704,0.302805066108704,
660,Ben Davies,2,178,0,0.0874574854969978,1,0.0366338640451431,2,2,0,0,D,Tottenham,0,0.0874574854969978,0.904017901048064,0.83657431602478,
672,Jordan Ayew,2,156,0,0.0640330836176872,0,0.109228745102882,1,3,0,0,M,Crystal Palace,0,0.0640330836176872,0.173261821269989,0.0640330836176872,
675,Jack Grealish,2,130,0,0.0606565177440643,0,0.72755666077137,1,4,0,0,F S,Manchester City,0,0.0606565177440643,1.33579221367836,0.566434148699045,
681,César Azpilicueta,2,104,0,0,0,0.25220713019371,0,2,0,0,D S,Chelsea,0,0,1.03090181946754,1.03090181946754,
688,Ruben Loftus-Cheek,2,106,0,0.101747423410416,0,0.202103570103645,1,2,0,0,D S,Chelsea,0,0.101747423410416,1.21788859367371,0.914037585258484,
706,Lukasz Fabianski,2,118,0,0,0,0,0,0,0,0,GK,West Ham,0,0,0.0321577228605747,0.0321577228605747,
741,Jordan Pickford,2,180,0,0,0,0,0,0,0,0,GK,Everton,0,0,0.134275555610657,0.134275555610657,
750,Riyad Mahrez,2,91,0,0.0797186270356178,0,0.0852567898109555,3,3,0,0,F S,Manchester City,0,0.0797186270356178,0.544615581631661,0.521934971213341,
751,N&#039;Golo Kanté,2,178,0,0.0685983113944531,0,0.186219401657581,2,3,0,0,M,Chelsea,0,0.0685983113944531,1.20959413051605,1.09291338920593,
755,Jamie Vardy,2,164,0,0,1,0.449764126911759,0,2,0,0,F,Leicester,0,0,0.466721594333649,0.0169574692845345,
757,Jeffrey Schlupp,2,177,0,0.1559928804636,0,0,3,0,0,0,M,Crystal Palace,0,0.1559928804636,0.670366942882538,0.514374069869518,
759,Daniel Amartey,2,157,0,0.0110978214070201,0,0.0169574692845345,1,1,0,0,D,Leicester,0,0.0110978214070201,0.190551370382309,0.162496075034142,
762,Demarai Gray,2,174,0,0.187875218689442,0,0.0622844435274601,3,2,0,0,F M,Everton,0,0.187875218689442,0.241688415408134,0,
767,Jack Colback,1,90,0,0,0,0,0,0,0,0,M,Nottingham Forest,0,0,0.0427474603056908,0.0427474603056908,
782,Ben Chilwell,1,74,0,0,0,0,0,0,0,0,D,Chelsea,0,0,0.142317265272141,0.142317265272141,
790,Nathan Redmond,1,1,0,0,0,0,0,0,0,0,S,Southampton,0,0,0,0,
807,Jonny Evans,2,180,0,0,0,0,0,0,0,0,D,Leicester,0,0,0.200097389519215,0.200097389519215,
813,Salomón Rondón,1,23,0,0.596228182315826,0,0.0898458585143089,1,1,0,0,S,Everton,0,0.596228182315826,0.721770584583283,0.035696592181921,
822,Patrick Bamford,2,113,0,0.649488359689713,0,0,4,0,0,0,F,Leeds,0,0.649488359689713,0.649488359689713,0,
825,Adam Smith,2,180,0,0.317424025386572,0,0,2,0,2,0,D,Bournemouth,0,0.317424025386572,0.430913604795933,0.113489594310522,
833,Virgil van Dijk,2,180,0,0.00984079111367464,0,0,1,0,0,0,D,Liverpool,0,0.00984079111367464,0.968617022037506,0.958776235580444,
842,Oriol Romeu,1,77,0,0,0,0,0,0,0,0,M,Southampton,0,0,0,0,
884,Matt Targett,1,90,0,0,0,0.076643168926239,0,3,0,0,D,Newcastle United,0,0,0.742763757705689,0.715846121311188,
900,Adama Traoré,1,9,0,0,0,0,0,0,0,0,S,Wolverhampton Wanderers,0,0,0,0,
910,Harrison Reed,2,180,0,0.0789021626114845,0,0.139771789312363,1,3,1,0,M,Fulham,0,0.0789021626114845,0.255680812522769,0.0871041566133499,
922,Andreas Pereira,2,178,0,0.046721026301384,0,0.0812823064625263,1,3,0,0,M,Fulham,0,0.046721026301384,0.209829472005367,0.110620377585292,
935,Kurt Zouma,2,180,0,0.0637743920087814,0,0,1,0,0,0,D,West Ham,0,0.0637743920087814,0.0321577228605747,0.0321577228605747,
983,Kevin Mbabu,1,1,0,0,0,0,0,0,0,0,S,Fulham,0,0,0,0,
985,Mason Holgate,2,163,0,0.278707534074783,0,0.0444297008216381,3,1,1,0,D S,Everton,0,0.278707534074783,0.233308866620064,0.188879169523716,
987,Joseph Gomez,1,24,0,0,0,0,0,0,0,0,S,Liverpool,0,0,0.0813960433006287,0.0813960433006287,
1006,Luke Shaw,2,140,0,0.0567370615899563,0,0.166988968849182,1,3,1,0,D,Manchester United,0,0.0567370615899563,0.176023326814175,0.0314634963870049,
1024,Tyrone Mings,1,90,0,0,0,0,0,0,0,0,D,Aston Villa,0,0,0.131529271602631,0.131529271602631,
1042,Tom Davies,1,56,0,0.12319328635931,0,0,1,0,1,0,S,Everton,0,0.12319328635931,0.0801262930035591,0.0801262930035591,
1228,Bruno Fernandes,2,180,0,0.172660402953625,0,0.34371565002948,4,3,1,0,M,Manchester United,0,0.172660402953625,0.9285748898983,0.465441808104515,
1234,Dennis Praet,1,23,0,0,0,0,0,0,0,0,S,Leicester,0,0,0.0632487609982491,0.0632487609982491,
1257,Alisson,2,180,0,0,0,0,0,0,0,0,GK,Liverpool,0,0,0.587642371654511,0.587642371654511,
1665,James Tarkowski,2,180,0,0.130749128758907,0,0.287068054080009,3,3,0,0,D,Everton,0,0.130749128758907,0.220582664012909,0.220582664012909,
1679,Dominic Solanke,1,90,0,0.186297401785851,0,0,3,0,0,0,F,Bournemouth,0,0.186297401785851,0.448578536510468,0.262281149625778,
1683,Ryan Fraser,1,7,0,0,0,0.0552302040159702,0,1,0,0,S,Newcastle United,0,0,0.0552302040159702,0.0552302040159702,
1687,Harry Maguire,2,180,0,0.0791661962866783,0,0.0183201842010021,1,1,2,0,D,Manchester United,0,0.0791661962866783,0.511027459055185,0.511027459055185,
1688,Andrew Robertson,2,156,0,0.080319382250309,0,0,1,0,0,0,D,Liverpool,0,0.080319382250309,1.46577006578445,1.38545072078705,
1711,Adam Forshaw,1,1,0,0,0,0,0,0,0,0,S,Leeds,0,0,0,0,
1726,Abdoulaye Doucouré,2,124,0,0.0917132720351219,0,0,2,0,0,0,M,Everton,0,0.0917132720351219,0.169273406267166,0.169273406267166,
1735,Jack Stephens,2,43,0,0,0,0,0,0,0,0,S,Southampton,0,0,0.0452122204005718,0.0452122204005718,
1776,Jarrod Bowen,2,178,0,0.184416007250547,0,0,2,0,0,0,M,West Ham,0,0.184416007250547,0.218839958310127,0.0735303312540054,
1789,Lewis Cook,2,83,0,0,0,0,0,0,0,0,M S,Bournemouth,0,0,0,0,
1791,Trent Alexander-Arnold,2,180,0,0.145500510931015,0,0.949059074744582,4,6,0,0,D,Liverpool,0,0.145500510931015,2.27612882852554,1.30473101139069,
1801,Pontus Jansson,2,180,0,0,0,0,0,0,0,0,D,Brentford,0,0,0,0,
1823,Lucas Digne,2,180,0,0.032672181725502,0,0.0887522026896477,1,1,1,0,D,Aston Villa,0,0.032672181725502,0.312344461679459,0.22359225153923,
2163,Diego Llorente,2,180,0,0.0372547283768654,0,0,1,0,0,0,D,Leeds,0,0.0372547283768654,0.472564816474915,0.472564816474915,
2190,Vicente Guaita,2,180,0,0,0,0,0,0,1,0,GK,Crystal Palace,0,0,0.45861741155386,0.45861741155386,
2245,Raphael Varane,1,40,0,0,0,0,0,0,0,0,S,Manchester United,0,0,0.10779482126236,0.10779482126236,
2280,Jonny,2,170,0,0.0314037539064884,0,0,2,0,0,0,D,Wolverhampton Wanderers,0,0.0314037539064884,1.14306950569153,1.12878951430321,
2310,Alphonse Areola,1,62,0,0,0,0,0,0,0,0,S,West Ham,0,0,0.0238326713442802,0.0238326713442802,
2328,Thomas Partey,2,180,0,0.280074745416641,0,0.0576273314654827,4,1,0,0,M,Arsenal,0,0.280074745416641,0.476925492286682,0.411346435546875,
2335,Pablo Fornals,2,162,0,0.0416500829160214,0,0.0855347849428654,2,3,0,0,M,West Ham,0,0.0416500829160214,0.760339822620153,0.723852746188641,
2371,Cristiano Ronaldo,2,125,0,0.271831043064594,0,0.139890938997269,7,4,0,0,F S,Manchester United,0,0.271831043064594,0.528861530125141,0.139813229441643,
2379,João Cancelo,2,180,0,0.0425357706844807,0,0.154906496405602,2,2,1,0,D,Manchester City,0,0.0425357706844807,1.21865060925484,1.10575452446938,
2496,Rodri,2,180,0,0.121663270518184,0,0,3,0,0,0,M,Manchester City,0,0.121663270518184,1.54851499199867,1.54851499199867,
2517,Martin Odegaard,2,180,0,0.156684651970863,0,0.070892758667469,3,1,0,0,M,Arsenal,0,0.156684651970863,1.0324581861496,0.85158459097147,
2662,Christian Pulisic,2,19,0,0.115065813064575,0,0,1,0,0,0,S,Chelsea,0,0.115065813064575,0,0,
2958,Oleksandr Zinchenko,2,165,0,0.114458668977022,1,0.587520897388458,3,2,0,0,D,Arsenal,0,0.114458668977022,0.91153484582901,0.797076225280762,
3278,Maxwel Cornet,1,2,0,0,0,0,0,0,0,0,S,West Ham,0,0,0,0,
3288,Thiago Silva,2,180,0,0,0,0.0773603171110153,0,1,0,0,D,Chelsea,0,0,0.0621876046061516,0.0621876046061516,
3293,Lucas Moura,2,7,0,0,0,0,0,0,0,0,S,Tottenham,0,0,0,0,
3420,Fabinho,2,151,0,0,0,0.0823690816760063,0,1,0,0,M,Liverpool,0,0,1.0819335039705,1.0819335039705,
3585,Said Benrahma,2,119,0,0.123613178730011,0,0.345908641815186,4,4,0,0,M S,West Ham,0,0.123613178730011,0.514054201543331,0.139780446887016,
3635,Bernardo Silva,2,29,0,0,0,0,0,0,0,0,S,Manchester City,0,0,0.0995681956410408,0.0995681956410408,
3697,Odsonne Edouard,2,83,0,0.516368508338928,0,0,3,0,1,0,F S,Crystal Palace,0,0.516368508338928,0.421418584883213,0.298626273870468,
4381,Mateusz Klich,2,25,0,0,0,0.134039089083672,0,2,0,0,S,Leeds,0,0,0.0967843607068062,0,
4401,Emiliano Martinez,2,180,0,0,0,0,0,0,0,0,GK,Aston Villa,0,0,0,0,
4419,Adam Armstrong,2,73,0,0.0515741966664791,1,0.702688753604889,1,1,0,0,F S,Southampton,0,0.0515741966664791,0.770724561065435,0.719150364398956,
4456,Chris Wood,2,2,0,0,0,0,0,0,0,0,S,Newcastle United,0,0,0,0,
5050,Clement Lenglet,1,2,0,0,0,0,0,0,0,0,S,Tottenham,0,0,0,0,
5086,Marc Roca,2,165,0,0.0256666224449873,0,0.0786261614412069,1,2,0,0,M,Leeds,0,0.0256666224449873,0.104292783886194,0,
5220,Kai Havertz,2,174,0,0.74414598941803,0,0.0663255676627159,5,1,1,0,F M,Chelsea,0,0.74414598941803,0.89433816075325,0.209567099809647,
5221,Leon Bailey,2,99,0,0.0767118409276009,0,0.439388263970614,1,2,0,0,F S,Aston Villa,0,0.0767118409276009,0.620203450322151,0.104103349149227,
5545,Wilfred Ndidi,2,180,0,0,0,0,0,0,0,0,M,Leicester,0,0,0.228245861828327,0.228245861828327,
5549,Luka Milivojevic,2,22,0,0,0,0,0,0,0,0,S,Crystal Palace,0,0,0,0,
5552,Nick Pope,2,180,0,0,0,0,0,0,0,0,GK,Newcastle United,0,0,0.550783038139343,0.550783038139343,
5553,Declan Rice,2,180,0,0.821588393300772,0,0,2,0,1,0,M,West Ham,0,0.0604195557534695,0.29247934743762,0.232059791684151,
5560,Scott McTominay,2,120,0,0.0705735832452774,0,0,1,0,2,0,M S,Manchester United,0,0.0705735832452774,0.365468844771385,0.294895254075527,
5590,Tosin Adarabioyo,2,180,0,0,0,0,0,0,0,0,D,Fulham,0,0,0,0,
5595,Daniel James,1,61,0,0.0586611032485962,0,0,1,0,0,0,S,Leeds,0,0.0586611032485962,0.0586611032485962,0,
5602,Sam Surridge,2,80,0,0.117727383971214,0,0,2,0,1,0,F S,Nottingham Forest,0,0.117727383971214,0.117727383971214,0,
5603,Aaron Ramsdale,2,180,0,0,0,0,0,0,0,0,GK,Arsenal,0,0,0.0576273314654827,0.0576273314654827,
5609,Yves Bissouma,2,10,0,0.0619647316634655,0,0.00869634281843901,2,1,1,0,S,Tottenham,0,0.0619647316634655,0.0277598425745964,0,
5613,Gabriel,2,180,0,0.0571530908346176,0,0,1,0,0,0,D,Arsenal,0,0.0571530908346176,0.199537988752127,0.199537988752127,
5646,Cafú,1,3,0,0,0,0,0,0,0,0,S,Nottingham Forest,0,0,0,0,
5682,Gonçalo Guedes,1,30,0,0,0,0,0,0,0,0,S,Wolverhampton Wanderers,0,0,0,0,
5712,Diego Carlos,2,180,0,0.73917998559773,0,0,4,0,0,0,D,Aston Villa,0,0.73917998559773,0.238073905929923,0.22052014246583,
5735,Jean-Philippe Mateta,1,31,0,0.0621729381382465,0,0.0895635187625885,1,1,0,0,S,Crystal Palace,0,0.0621729381382465,0.215769529342651,0.0640330836176872,
5786,Yoane Wissa,2,98,0,0.0937762726098299,0,0,3,0,0,0,F S,Brentford,0,0.0937762726098299,0.507370054721832,0.442574232816696,
5789,Boubacar Kamara,2,175,0,0.0156120974570513,0,0,1,0,0,0,M,Aston Villa,0,0.0156120974570513,0.657796673476696,0.657796673476696,
5956,Youri Tielemans,2,157,0,0.0866389349102974,0,0.0489494130015373,4,1,0,0,M,Leicester,0,0.0866389349102974,0.154701411724091,0.107532814145088,
5973,Kenny Tete,2,180,0,0,1,0.0871041566133499,0,1,1,0,D,Fulham,0,0,0.101326757110655,0.0142226004973054,
5989,Moussa Niakhate,2,167,0,0.470789432525635,0,0,3,0,0,0,D,Nottingham Forest,0,0.470789432525635,0.127221375703812,0.127221375703812,
6026,Richarlison,1,30,0,0,0,0,0,0,0,0,S,Tottenham,0,0,0,0,
6034,Philip Billing,2,112,0,0.0149493953213096,0,0.0267488770186901,1,1,1,0,M S,Bournemouth,0,0.0149493953213096,0.0267488770186901,0.0267488770186901,
6042,Jan Bednarek,2,164,0,0.054240494966507,0,0.0983120203018189,1,2,0,0,D,Southampton,0,0.054240494966507,0.0452122204005718,0.0452122204005718,
6047,Shane Duffy,1,1,0,0,0,0,0,0,0,0,S,Fulham,0,0,0,0,
6048,Lewis Dunk,2,180,0,0.023503141477704,0,0,1,0,0,0,D,Brighton,0,0.023503141477704,0,0,
6049,Solly March,2,167,0,0.271713148802519,0,0.411281675100327,4,2,1,0,D M,Brighton,0,0.271713148802519,0.745544299483299,0.172982532531023,
6054,Ederson,2,180,0,0,0,0,0,0,0,0,GK,Manchester City,0,0,0.949037931859493,0.949037931859493,
6063,Jacob Murphy,2,14,0,0,0,0,0,0,0,0,S,Newcastle United,0,0,0,0,
6088,Orel Mangala,2,100,0,0.0276955161243677,0,0,1,0,0,0,M S,Nottingham Forest,0,0.0276955161243677,0.188388541340828,0.188388541340828,
6104,Will Hughes,2,11,0,0,0,0,0,0,0,0,S,Crystal Palace,0,0,0,0,
6108,Rodrigo Bentancur,2,170,0,0,0,0,0,0,1,0,M,Tottenham,0,0,1.51072636246681,1.51072636246681,
6122,Douglas Luiz,1,5,0,0.0260044131428003,0,0,1,0,1,0,S,Aston Villa,0,0.0260044131428003,0.0370017550885677,0.0109973438084126,
6163,Nélson Semedo,1,10,0,0,0,0,0,0,0,0,S,Wolverhampton Wanderers,0,0,0,0,
6253,Gianluca Scamacca,2,47,0,0.0301559437066317,0,0,1,0,0,0,S,West Ham,0,0.0301559437066317,0.0539886150509119,0.0238326713442802,
6273,Robin Koch,2,180,0,0.0326780863106251,0,0,1,0,0,0,D,Leeds,0,0.0326780863106251,0.44206440448761,0.44206440448761,
6314,Joachim Andersen,2,180,0,0.452222377061844,0,0.393576204776764,1,1,1,0,D,Crystal Palace,0,0.452222377061844,0.917779117822647,0.917779117822647,
6345,Jadon Sancho,2,154,0,0,0,0.211353678256273,0,4,0,0,F M,Manchester United,0,0,0.504184722900391,0.292831040918827,
6382,Pedro Neto,2,171,0,0.100468561053276,0,0.437879510223866,3,2,0,0,M,Wolverhampton Wanderers,0,0.100468561053276,1.43609970808029,1.0148683488369,
6424,Ben Johnson,2,180,0,0,0,0,0,0,0,0,D,West Ham,0,0,0.218839958310127,0.218839958310127,
6482,Eddie Nketiah,2,8,0,0.070892758667469,0,0.0960643664002419,1,1,0,0,S,Arsenal,0,0.070892758667469,0.224584452807903,0.0576273314654827,
